2000,1.425112009048462,0.6039154529571533,0.5099244117736816
2000,0.8104472160339355,0.5225591659545898,0.3608872890472412
2000,1.0055649280548096,0.6224541664123535,0.4480452537536621
2000,0.8106062412261963,0.5220656394958496,0.39067792892456055
2000,1.0158934593200684,0.6651558876037598,0.4961855411529541
4000,3.699897527694702,2.1096715927124023,1.503023386001587
4000,4.278155088424683,2.6192996501922607,2.1216399669647217
4000,4.1528160572052,2.6486282348632812,2.2223401069641113
4000,4.433094263076782,2.9795632362365723,2.44655442237854
4000,3.870225667953491,2.4060513973236084,2.0069756507873535
6000,11.003955364227295,6.643917560577393,5.802933931350708
6000,9.323838949203491,5.808677434921265,4.816514253616333
6000,8.439001560211182,4.770320892333984,4.047502517700195
6000,6.996147871017456,4.6226582527160645,3.6489439010620117
6000,10.822798728942871,4.78091835975647,3.893282175064087
8000,18.701701641082764,11.870459794998169,10.279574155807495
8000,20.341012001037598,12.002606391906738,10.367002725601196
8000,20.198931217193604,12.61719012260437,11.065233707427979
8000,22.887614011764526,13.129546880722046,11.520723819732666
8000,18.742537021636963,12.389106750488281,10.930501461029053
