10000,28.734180450439453,17.924365520477295,15.218062162399292
10000,36.004525661468506,27.820671558380127,24.97868585586548
10000,31.767213821411133,19.19863724708557,16.659095287322998
10000,35.04582381248474,27.361772060394287,23.939658164978027
10000,31.149268627166748,20.650876998901367,17.554417848587036
12000,53.40313720703125,36.80518412590027,33.22482466697693
12000,46.56613349914551,31.93152952194214,28.61040997505188
12000,55.30177855491638,40.95206880569458,35.80870485305786
12000,56.069100856781006,34.2673704624176,30.27727460861206
12000,50.07522892951965,51.82449436187744,48.083706855773926
14000,98.95287156105042,47.54502606391907,40.471510887145996
14000,91.63076996803284,61.12173080444336,55.45874238014221
14000,73.77367734909058,81.00025010108948,76.09929513931274
14000,89.81311798095703,49.889883279800415,44.907562017440796
14000,83.63080668449402,57.317126989364624,52.06085252761841
16000,334.4966597557068,100.91276478767395,93.86455225944519
16000,119.51429796218872,76.20742154121399,68.55527520179749
16000,125.90119409561157,96.2580189704895,88.54999351501465
16000,123.26229429244995,94.6679298877716,87.21120381355286
16000,143.7397723197937,93.59411025047302,86.27045774459839
18000,137.90381121635437,104.77423548698425,96.16052031517029
18000,154.90211415290833,114.0942702293396,105.47764110565186
18000,179.36262607574463,119.20883250236511,109.14016366004944
18000,173.16787123680115,114.52562689781189,105.75071477890015
18000,219.99917769432068,134.84157800674438,126.35314583778381
20000,228.30319499969482,138.29446363449097,125.86783576011658
20000,213.92992281913757,160.7884795665741,147.30782771110535
20000,184.98756504058838,135.08414888381958,123.08498311042786
20000,222.7451994419098,195.50166392326355,183.42892408370972
20000,219.90944385528564,147.844379901886,135.57818865776062
