2000,1.0,1.0,0.36363636363636365
2000,1.0,1.0,0.2727272727272727
2000,1.0,1.0,0.2
2000,1.0,1.0,0.7142857142857143
2000,1.0,1.0,0.2
4000,1.0,1.0,0.07692307692307693
4000,1.0,1.0,0.2727272727272727
4000,1.0,1.0,0.1
4000,1.0,1.0,0.2727272727272727
4000,1.0,1.0,0.36363636363636365
6000,1.0,1.0,0.07692307692307693
6000,1.0,1.0,0.09090909090909091
6000,1.0,1.0,0.1111111111111111
6000,1.0,1.0,0.16666666666666666
6000,1.0,1.0,0.1111111111111111
8000,1.0,1.0,0.23076923076923078
8000,1.0,1.0,0.09090909090909091
8000,1.0,1.0,0.1
8000,1.0,1.0,0.125
8000,1.0,1.0,0.07692307692307693
