10000,16,44,15
10000,16,36,13
10000,16,44,14
10000,16,40,14
10000,16,36,13
12000,16,48,14
12000,16,48,13
12000,16,48,14
12000,16,44,14
12000,16,52,14
14000,16,52,15
14000,16,28,14
14000,16,44,13
14000,16,52,15
14000,16,48,13
16000,16,48,13
16000,16,48,13
16000,20,52,14
16000,16,36,14
16000,16,44,13
18000,16,40,13
18000,16,44,16
18000,20,48,13
18000,16,52,15
18000,16,44,13
20000,16,28,14
20000,16,48,13
20000,16,36,14
20000,16,48,14
20000,16,24,13
